276,116.436,39.958,民旺园
277,116.441,39.961,柳芳
278,116.444,39.959,芳沁园
279,116.44,39.955,东直门北桥
280,116.448,39.957,左家庄桥
281,116.443,39.954,万国城
282,116.44,39.949,东直门
283,116.454,39.953,谐趣园
284,116.456,39.948,加拿大大使馆
285,116.444,39.946,天恒大厦
286,116.456,39.946,德国大使馆
287,116.456,39.943,首开幸福广场
288,116.456,39.94,工人体育场
289,116.444,39.94,东四十条
290,116.438,39.94,中汇广场
291,116.433,39.94,北京中医药大学东直门医院
292,116.455,39.932,体育场路中学
293,116.444,39.932,朝阳门
294,116.438,39.932,豆瓣小区
295,116.434,39.932,南门仓社区
296,116.43,39.932,朝内头条社区
297,116.456,39.927,朝阳区政府
298,116.444,39.926,朝外
299,116.434,39.926,北京市二中
300,116.431,39.926,本司胡同
301,116.455,39.922,白俄罗斯大使馆
302,116.447,39.922,日坛公园
303,116.444,39.922,吉利大厦
304,116.434,39.923,禄米仓胡同
305,116.452,39.919,日坛商务楼
306,116.447,39.92,首都儿科研究所
307,116.456,39.918,光华路SOHO
308,116.456,39.912,永安里
309,116.452,39.912,广播大厦
310,116.444,39.912,建国门
311,116.435,39.912,北京站
312,116.431,39.912,湖南大厦
313,116.43,39.914,北京国际饭店
314,116.456,39.907,双花园南里
315,116.452,39.907,京禧阁
316,116.444,39.907,东便门桥
317,116.455,39.903,双花园社区
318,116.452,39.903,忠实里
319,116.455,39.899,广渠门
320,116.455,39.896,飞天大厦
321,116.455,39.892,广和路
322,116.45,39.892,北京市五十中
323,116.438,39.902,北京工商联大厦
324,116.455,39.883,潘家园
325,116.45,39.883,龙潭公园
326,116.445,39.883,左安门
327,116.455,39.88,肿瘤医院
328,116.45,39.88,腾龙阁
329,116.445,39.88,北京市一七九中学
330,116.455,39.875,弘善家园
331,116.45,39.875,左安门市场
332,116.445,39.875,左安门桥
333,116.455,39.87,分钟寺桥
334,116.45,39.87,璞瑅
335,116.445,39.87,芳星园
336,116.455,39.867,方庄东路
337,116.453,39.865,鑫源国际
338,116.448,39.861,四方景园
339,116.449,39.866,北京四中
340,116.442,39.857,宋家庄
341,116.439,39.858,顺六条
342,116.432,39.858,方南家园
343,116.433,39.864,刘家窑
344,116.426,39.857,贾家花园
345,116.416,39.856,福海公园
346,116.415,39.864,木樨园
347,116.408,39.856,苏家坡小学
348,116.407,39.864,木樨园桥
349,116.407,39.867,百荣世贸商城
350,116.404,39.856,珠江骏景
351,116.394,39.856,洋桥大厦
352,116.394,39.864,杨桥
353,116.396,39.867,西罗园
354,116.394,39.868,洋桥北里
355,116.381,39.856,北京博爱医院
356,116.381,39.864,万芳亭公园
357,116.377,39.856,嘉园
358,116.371,39.856,玺萌鹏苑
359,116.365,39.855,南珠苑
360,116.367,39.862,嘉禾公园
361,116.359,39.854,玉泉营高尔夫场
362,116.358,39.859,环岛商贸中心
363,116.358,39.861,中顶庙
364,116.354,39.852,玉泉营
365,116.353,39.853,玉泉营桥
366,116.355,39.856,古文化广场
367,116.349,39.851,万兴国际家居广场
368,116.349,39.855,宝隆大厦
369,116.348,39.861,中科振兴大厦
370,116.34,39.848,万兴大厦
371,116.342,39.86,万柳公寓
372,116.332,39.847,丽景美发万年花城
